,DATAFLOW,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
392,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2023,62633900.0,,F,1,A,6,JPY
393,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2022,61968800.0,,F,1,A,6,JPY
394,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2021,61546500.0,,F,1,A,6,JPY
395,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,OTQ,_Z,XDC,V,N,T0103,2020,60670500.0,,F,1,A,6,JPY
396,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2009,16030800.0,,F,1,A,6,JPY
397,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2008,17160800.0,,F,1,A,6,JPY
398,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2007,17952200.0,,F,1,A,6,JPY
399,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2006,18778900.0,,F,1,A,6,JPY
400,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2005,16729500.0,,F,1,A,6,JPY
401,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2004,16703600.0,,F,1,A,6,JPY
402,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2003,16091900.0,,F,1,A,6,JPY
403,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2002,15965400.0,,F,1,A,6,JPY
404,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2001,16104400.0,,F,1,A,6,JPY
405,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2000,15461600.0,,F,1,A,6,JPY
406,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,1999,15475300.0,,F,1,A,6,JPY
407,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,1998,15579900.0,,F,1,A,6,JPY
408,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,1997,15472300.0,,F,1,A,6,JPY
409,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,1996,14664100.0,,F,1,A,6,JPY
410,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,1995,14385900.0,,F,1,A,6,JPY
411,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,1994,14072500.0,,F,1,A,6,JPY
412,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2019,14143000.0,,F,1,A,6,JPY
413,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2018,13334300.0,,F,1,A,6,JPY
414,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2017,13188100.0,,F,1,A,6,JPY
415,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2016,12777700.0,,F,1,A,6,JPY
416,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2015,12669900.0,,F,1,A,6,JPY
417,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2014,12758800.0,,F,1,A,6,JPY
418,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2013,12851200.0,,F,1,A,6,JPY
419,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2012,12972200.0,,F,1,A,6,JPY
420,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2011,12982300.0,,F,1,A,6,JPY
421,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2010,12989100.0,,F,1,A,6,JPY
422,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2023,14595200.0,,F,1,A,6,JPY
423,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2022,14603100.0,,F,1,A,6,JPY
424,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2021,14205000.0,,F,1,A,6,JPY
425,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,RTU,_Z,XDC,V,N,T0103,2020,13947300.0,,F,1,A,6,JPY
426,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2009,641118.338,,F,1,A,6,_Z
427,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2008,598189.848,,F,1,A,6,_Z
428,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2007,522158.448,,F,1,A,6,_Z
429,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2006,531361.7,,F,1,A,6,_Z
430,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2005,563605.588,,F,1,A,6,_Z
431,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2004,562835.327,,F,1,A,6,_Z
432,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2003,524372.324,,F,1,A,6,_Z
433,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2002,493030.358,,F,1,A,6,_Z
434,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2001,533420.237,,F,1,A,6,_Z
435,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2000,612193.151,,F,1,A,6,_Z
436,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,1999,577936.498,,F,1,A,6,_Z
437,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,1998,519716.159,,F,1,A,6,_Z
438,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,1997,574445.033,,F,1,A,6,_Z
439,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,1996,626022.16,,F,1,A,6,_Z
440,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,1995,711117.364,,F,1,A,6,_Z
441,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,1994,637269.331,,F,1,A,6,_Z
442,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2019,594192.262,,F,1,A,6,_Z
443,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2018,585718.509,,F,1,A,6,_Z
444,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2017,556119.694,,F,1,A,6,_Z
445,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2016,568591.332,,F,1,A,6,_Z
446,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2015,498537.616,,F,1,A,6,_Z
447,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2014,577721.709,,F,1,A,6,_Z
448,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2013,623305.392,,F,1,A,6,_Z
449,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2012,757204.602,,F,1,A,6,_Z
450,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2011,762741.174,,F,1,A,6,_Z
451,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2010,698197.622,,F,1,A,6,_Z
452,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2023,472093.962,,F,1,A,6,_Z
453,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2022,494060.979,,F,1,A,6,_Z
454,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2021,583029.422,,F,1,A,6,_Z
455,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,GTI,_Z,USD_EXC,V,N,T0103,2020,589319.093,,F,1,A,6,_Z
456,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2015,343373.411,,F,1,A,6,_Z
457,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2014,356017.537,,F,1,A,6,_Z
458,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2013,339624.739,,F,1,A,6,_Z
459,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2012,413177.238,,F,1,A,6,_Z
460,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2011,406154.748,,F,1,A,6,_Z
461,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2010,370607.728,,F,1,A,6,_Z
462,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2009,342231.159,,F,1,A,6,_Z
463,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2008,329297.278,,F,1,A,6,_Z
464,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2007,294390.327,,F,1,A,6,_Z
465,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2006,300301.863,,F,1,A,6,_Z
466,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2005,314680.301,,F,1,A,6,_Z
467,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2004,313455.908,,F,1,A,6,_Z
468,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2003,284260.461,,F,1,A,6,_Z
469,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2002,271783.542,,F,1,A,6,_Z
470,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2001,282015.937,,F,1,A,6,_Z
471,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2000,316592.978,,F,1,A,6,_Z
472,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1999,309650.508,,F,1,A,6,_Z
473,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1998,267471.216,,F,1,A,6,_Z
474,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1997,270020.391,,F,1,A,6,_Z
475,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1982,56391.799,,F,1,E,6,_Z
476,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1981,61259.231,,F,1,E,6,_Z
477,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1980,55033.076,,F,1,E,6,_Z
478,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1979,53563.658,,F,1,E,6,_Z
479,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1978,47110.451,,F,1,E,6,_Z
480,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1977,34359.727,,F,1,E,6,_Z
481,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1976,25941.433,,F,1,E,6,_Z
482,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1975,22459.106,,F,1,E,6,_Z
483,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1974,21614.524,,F,1,E,6,_Z
484,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1973,21861.136,,F,1,E,6,_Z
485,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1972,15842.902,,F,1,E,6,_Z
486,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1971,12137.016,,F,1,E,6,_Z
487,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1970,10813.212,,F,1,E,6,_Z
488,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2023,322332.162,,F,1,A,6,_Z
489,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2022,355627.843,,F,1,A,6,_Z
490,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2021,428169.919,,F,1,A,6,_Z
491,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2020,418668.929,,F,1,A,6,_Z
492,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2019,398550.896,,F,1,A,6,_Z
493,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2018,389198.176,,F,1,A,6,_Z
494,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2017,379067.155,,F,1,A,6,_Z
495,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,2016,385507.694,,F,1,A,6,_Z
496,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1992,231833.431,,F,1,E,6,_Z
497,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1991,194547.032,,F,1,E,6,_Z
498,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1990,188726.958,,F,1,E,6,_Z
499,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1989,177151.467,,F,1,E,6,_Z
500,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1988,182004.526,,F,1,E,6,_Z
501,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1987,147566.689,,F,1,E,6,_Z
502,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1986,109765.625,,F,1,E,6,_Z
503,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1985,75790.71,,F,1,E,6,_Z
504,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1984,68704.25,,F,1,E,6,_Z
505,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1983,60001.119,,F,1,E,6,_Z
506,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1996,284817.693,,F,1,A,6,_Z
507,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1995,318518.329,,F,1,A,6,_Z
508,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1994,283406.925,,F,1,A,6,_Z
509,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D2X3,_Z,_Z,_Z,USD_EXC,V,N,T0103,1993,254837.591,,F,1,E,6,_Z
510,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2009,110910.443,,F,1,A,6,_Z
511,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2008,99614.458,,F,1,A,6,_Z
512,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2007,87807.984,,F,1,A,6,_Z
513,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2006,91078.785,,F,1,A,6,_Z
514,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2005,98355.797,,F,1,A,6,_Z
515,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2004,99317.357,,F,1,A,6,_Z
516,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2003,92062.288,,F,1,A,6,_Z
517,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2002,90547.726,,F,1,A,6,_Z
518,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2001,93790.0,,F,1,A,6,_Z
519,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_INCOME(2.0),A,JPN,S1,S1,D1,_Z,K,_Z,USD_EXC,V,N,T0103,2000,115333.759,,F,1,A,6,_Z
